GeneID,Epithelial
MTRNR2L6,0.00718317
MTRNR2L7,0.0
MTRNR2L8,0.40341458
MTRR,0.34845015
MTSS1,0.21779893
MTSS2,0.15286143
MTTP,0.018281907
MTURN,0.27362543
MTUS1,0.96148765
MTUS2,0.009141264
MTUS2-AS1,0.0018849147
MTUS2-AS2,0.0
MTX1,0.43442723
MTX2,0.44482267
MTX3,0.100435264
MUC1,8.733656
MUC12,0.21311495
MUC13,0.039152104
MUC15,0.28687507
MUC16,0.31433675
MUC17,0.0
MUC20,0.12166212
MUC21,0.080244474
MUC22,0.0
MUC3A,0.015934665
MUC4,0.7414039
MUC5AC,0.1673631
MUC5B,0.62390697
MUC6,0.0030479636
MUC7,0.0
MUCL1,0.025183102
MUL1,0.103246145
PWWP3B,0.00924071
CAVIN4,0.0035138815
MUS81,0.14377941
MUSK,0.0
MMUT,0.18155451
MUTYH,0.06636784
MVB12A,0.37052873
MVB12B,0.13345617
MVD,0.27895874
MVK,0.16553175
MVP,1.2502296
MX1,0.49699128
MX2,0.16457748
MXD1,0.10523641
MXD3,0.020474667
MXD4,0.41752094
MXI1,0.21745007
MXRA5,0.0133472895
MXRA7,0.18781868
MXRA8,0.041638806
MYADM,0.415623
MYADML2,0.0
MYB,0.11518506
MYB-AS1,0.0
MYBBP1A,0.089511
MYBL1,0.0055177636
MYBL2,0.0053986004
MYBPC1,0.0
MYBPC2,0.018198112
MYBPC3,0.0
MYBPH,0.005963532
MYBPHL,0.030178137
MYC,0.59006846
MYCBP,0.36479768
MYCBP2,0.39053226
MYCBP2-AS1,0.0
MYCBPAP,0.15565641
MYCL,0.054163393
MYCN,0.0046742703
MYCNOS,0.0
MYCNUT,0.0
MYCT1,0.029537426
MYD88,0.13200305
MYDGF,1.5643656
MYEF2,0.24885838
MYEOV,0.0142902825
COPS9,1.6956207
MYF6,0.0
MYH1,0.0
MYH10,0.11413564
MYH11,0.018585037
MYH13,0.0
MYH14,0.5553879
MYH15,0.005859717
MYH2,0.0
MYH3,0.008150017
MYH4,0.0
MYH6,0.0
MYH7,0.0
MYH7B,0.012191488
MYH8,0.0
MYH9,0.7851031
MYHAS,0.0
MYL1,0.0
MYL10,0.0
MYL12A,4.6739616
MYL12B,5.6940904
MYL2,0.002506085
MYL3,0.0005363656
MYL4,0.001119554
MYL5,0.066588685
MYL6,13.957658
MYL6B,0.49779713
MYL7,0.0
MYL9,1.2451367
MYLIP,0.8682867
MYLK,0.18416463
MYLK-AS1,0.025330676
MYLK-AS2,0.00060373987
MYLK2,0.0017118973
MYLK3,0.011373509
MYLK4,0.0011134268
MYLPF,0.013407504
MYNN,0.10377534
MYO10,0.2006219
MYO15A,0.006186193
MYO15B,0.027858028
MYO16,0.00075828354
MYO16-AS1,0.0046196985
MYO18A,0.008841774
MYO18B,0.0
MYO19,0.10241421
MYO1A,0.0029781302
MYO1B,0.72126824
MYO1C,0.39943755
MYO1D,0.23619407
MYO1E,0.14479886
MYO1F,0.037954934
MYO1G,0.1634925
MYO1H,0.003647903
MYO3A,0.009504693
MYO3B,0.0024039731
MYO5A,0.055831198
MYO5B,0.19959919
MYO5C,0.33107743
MYO6,1.1163359
MYO7A,0.0039166566
MYO7B,0.0027951952
MYO9A,0.3482388
MYO9B,0.1263272
MYOC,0.0
MYOCD,0.0008190212
MYOD1,0.0
MYOF,0.42074072
MYOG,0.0
MYOM1,0.010213049
MYOM2,0.02759708
MYOM3,0.0
MYOT,0.0
MYOZ1,0.036311388
MYOZ2,0.0
MYOZ3,0.018174648
MYPN,0.0
MYPOP,0.0752463
MYRF,0.07688382
MYRFL,0.009494927
MYRIP,0.0017497885
MYSM1,0.08610772
MYT1,0.0057716146
MYT1L,0.004709672
MYZAP,0.025683131
MZB1,0.055621155
MZF1,0.19719964
MZF1-AS1,0.06785727
MZT1,0.1840484
MZT2A,1.0631801
MZT2B,2.0129435
N4BP1,0.23031735
N4BP2,0.13135637
N4BP2L1,0.21539822
N4BP2L2,1.4361793
N4BP3,0.016105933
N6AMT1,0.09476442
EEF1AKMT1,0.16804798
NAA10,0.6345568
NAA11,0.0
NAA15,0.20714428
NAA16,0.12276706
NAA20,0.6930832
NAA25,0.2135463
NAA30,0.073551044
NAA35,0.14648709
NAA38,1.8422834
NAA40,0.06059566
NAA50,0.32886767
NAA60,0.23899493
NAAA,0.08857278
NAALAD2,0.0
NAALADL1,0.015471877
NAALADL2,0.094929576
NAALADL2-AS2,0.005955942
NAB1,0.14540806
NAB2,0.17400077
NABP1,0.1905832
NABP2,0.2647766
NACA,11.2046
NACA2,0.061978996
NACAD,0.007484817
NACC1,0.17371039
NACC2,0.10976799
NADK,0.24120753
NADK2,0.08537013
NADK2-AS1,0.0
NADSYN1,0.11986568
NAE1,0.31879044
NAF1,0.14809166
NAGA,0.11312294
NAGK,0.23621513
NAGLU,0.108982705
NAGPA,0.041472632
NAGS,0.05242397
NAIF1,0.03166924
NAIP,0.03921999
NALCN,0.0
NALCN-AS1,0.0
NALT1,0.009255056
NAMA,0.0
NAMPT,1.1154237
NANOG,0.0053672143
NANOGNB,0.0
NANOGP8,0.0
NANOS1,0.008815255
NANOS2,0.0
NANOS3,0.009286615
NANP,0.022782471
NANS,0.81503534
NAP1L1,3.0794775
NAP1L2,0.012591315
NAP1L3,0.003968655
NAP1L4,0.46372396
NAP1L5,0.031073852
NAP1L6P,0.012308566
NAPA,0.7287324
NAPA-AS1,0.030940779
NAPB,0.055451922
NAPEPLD,0.10321535
NAPG,0.19168822
NAPRT,0.25077152
NAPSA,24.806866
NARF,0.49751186
CIAO3,0.103305414
NARS1,0.5386798
NARS2,0.17416309
NASP,0.5602369
NAT1,0.14391658
NAT10,0.1128291
NAT14,0.13502295
NAT16,0.0
NAT2,0.000619559
NAT8,0.0
NAT8L,0.0
NAT9,0.1379177
NATD1,0.08774229
NAV1,0.021699205
NAV2,0.35493147
NAV2-AS1,0.000509216
NAV2-AS2,0.007103786
NAV2-AS3,0.009694845
NAV2-AS4,0.0
NAV3,0.00071794103
NBAS,0.080682434
NBAT1,0.0
NBEA,0.20364003
NBEAL1,1.4994714
NBEAL2,0.16185519
NBL1,0.18578118
NBN,0.16506208
NBPF1,0.02597309
NBPF10,0.017883867
NBPF11,0.05938781
NBPF12,0.070292264
NBPF14,0.10624911
NBPF15,0.032432534
NBPF19,0.085914485
NBPF20,0.031238548
NBPF26,0.00998017
NBPF3,0.010556185
NBPF9,0.02891405
NBR1,0.35754198
NCALD,0.093267664
NCAM1,0.0026661297
NCAM2,0.02267507
NCAN,0.0
NCAPD2,0.044894222
NCAPD3,0.053018562
NCAPG,0.0021743597
NCAPG2,0.026735231
NCAPH,0.006460271
NCAPH2,0.18017073
NCBP1,0.05259628
NCBP2,0.3861446
NCBP2-AS1,0.0
NCBP2AS2,0.35149884
NCBP2L,0.0011628146
NCBP3,0.22805904
NCCRP1,0.009388619
NCDN,0.05278705
NCEH1,0.12808724
NCF1,0.041793846
NCF2,0.07310916
NCF4,0.04087257
NCK1,0.18595006
NCK1-DT,0.038789924
NCK2,0.14672385
NCKAP1,0.6459747
NCKAP1L,0.031294264
NCKAP5,0.120408215
NCKAP5L,0.1422196
NCKIPSD,0.0428852
NCL,1.2123388
NCLN,0.21687391
NCMAP,0.107415274
NCOA1,0.246597
NCOA2,0.20460527
NCOA3,0.21039213
NCOA4,0.51593214
NCOA5,0.10290528
NCOA6,0.1446863
NCOA7,2.1626084
NCOA7-AS1,0.0
NCOR1,0.7264518
NCOR2,0.3907072
NCR1,0.0021973075
NCR2,0.0
NCR3,0.0028767684
NCR3LG1,0.014494135
NCRNA00250,0.0
NCS1,0.043365665
NCSTN,0.21885604
NDC1,0.06682814
NDC80,0.008683366
NDE1,0.064442776
NDEL1,0.10729774
NDFIP1,1.1967548
NDFIP2,0.4257812
NDN,0.23371242
NDNF,0.3234683
NDOR1,0.017557187
NDP,0.0
NDRG1,0.7686387
NDRG2,0.21074781
NDRG3,0.10076002
NDRG4,0.0015077249
NDST1,0.22395404
NDST2,0.00868606
NDST3,0.0
NDST4,0.0
NDUFA1,2.3600748
NDUFA10,0.5686042
NDUFA11,2.3723621
NDUFA12,0.9708011
NDUFA13,1.5667653
NDUFA2,2.2239163
NDUFA3,1.4213804
NDUFA4,7.999449
NDUFA4L2,0.03857926
NDUFA5,1.0079021
NDUFA6,1.0534167
NDUFA7,0.38820043
NDUFA8,0.73008454
NDUFA9,0.32770383
NDUFAB1,1.6061783
NDUFAF1,0.1299043
NDUFAF2,0.35827994
NDUFAF3,1.9666446
NDUFAF4,0.20146753
NDUFAF5,0.067875616
NDUFAF6,0.26764342
NDUFAF7,0.053830184
NDUFB1,1.9464124
NDUFB10,1.8352599
NDUFB11,2.7235434
NDUFB2,3.3437903
NDUFB2-AS1,0.020595515
NDUFB3,1.2630843
NDUFB4,2.596407
NDUFB5,1.088781
NDUFB6,0.9202525
NDUFB7,2.3422844
NDUFB8,1.8965
NDUFB9,2.0472484
NDUFC1,1.6434654
NDUFC2,2.5614495
NDUFC2-KCTD14,0.0
NDUFS1,0.22168158
NDUFS2,0.3716868
NDUFS3,0.6578884
NDUFS4,0.833535
NDUFS5,3.6941447
NDUFS6,1.8101387
NDUFS7,0.9736621
NDUFS8,1.5576518
NDUFV1,0.595718
NDUFV2,1.8668311
NDUFV2-AS1,0.022115216
NDUFV3,0.5023913
NEAT1,30.290773
NEB,0.0053188307
NEBL,0.44174492
NEBL-AS1,0.054587565
NECAB1,0.39978746
NECAB2,0.00023470599
NECAB3,0.41370314
NECAP1,0.16131012
NECAP2,0.24958512
NEDD1,0.106090404
NEDD4,0.03681426
NEDD4L,1.3761144
NEDD8,2.7981212
NEDD8-MDP1,0.0
NEDD9,0.6810985
NEFH,0.0032020116
NEFL,0.0
NEFM,0.0
NEGR1,0.026554437
NEIL1,0.24197154
NEIL2,0.12775695
NEIL3,0.00081978185
NEK1,0.19668409
NEK10,0.30574414
NEK11,0.20489362
NEK2,0.028756473
NEK3,0.04948057
NEK4,0.1474641
NEK5,0.54545647
NEK6,0.22329499
NEK7,0.22360004
NEK8,0.15286145
NEK9,0.13322091
NELFA,0.1611099
NELFB,0.1851232
NELFCD,0.3021178
NELFE,0.68002635
NELL1,0.0
NELL2,0.14283729
NEMF,0.5025738
NEMP1,0.046037547
NEMP2,0.023772087
NENF,1.3997185
NEO1,0.12569275
NES,0.00032766932
NET1,0.5499134
NETO1,0.0
NETO2,0.019127648
NEU1,0.6934953
NEU2,0.0
NEU3,0.01970612
NEU4,0.0017772547
NEURL1,0.0024862196
NEURL1B,0.044050835
NEURL2,0.008592063
NEURL3,0.0050022886
NEURL4,0.027451264
NEUROD1,0.0017602559
NEUROD2,0.0
NEUROD4,0.0
NEUROG1,0.0
NEUROG2,0.0
NEUROG3,0.0
NEXN,0.026963472
NEXN-AS1,0.016036626
NF1,0.32336062
NF2,0.15337488
NFAM1,0.0
NFASC,0.011554011
NFAT5,0.38921353
NFATC1,0.11290845
NFATC2,0.08510751
NFATC2IP,0.34665632
NFATC3,0.83754843
NFATC4,0.067610815
NFE2,0.036886994
NFE2L1,0.438907
NFE2L2,1.2263986
NFE2L3,0.035422895
NFE4,0.0
NFIA,0.8771948
NFIA-AS2,0.001778281
NFIB,0.85710335
NFIC,1.4070984
NFIL3,0.16789512
NFIX,0.7196961
NFKB1,0.4105527
NFKB2,0.21600513
NFKBIA,6.097644
NFKBIB,0.23441164
NFKBID,0.056472115
NFKBIE,0.113406755
NFKBIL1,0.23025264
NFKBIZ,1.8117281
NFRKB,0.09615392
NFS1,0.083207875
NFU1,0.5493972
NFX1,0.22825918
NFXL1,0.08978055
NFYA,0.05519365
NFYB,0.21770267
NFYC,0.21687172
NFYC-AS1,0.009919512
NGB,0.0
NGDN,0.25779426
NGEF,0.011609556
NGF,0.006448159
NGFR,0.020186566
BEX3,2.7122943
NGLY1,0.2156078
NGRN,0.09671944
NHEG1,0.0
NHEJ1,0.00068537914
NHLH1,0.0
NHLH2,0.010535481
NHLRC1,0.0018539062
NHLRC2,0.1727844
NHLRC3,0.20554847
NHLRC4,0.12317413
NHP2,1.301003
NHS,0.032605957
NHS-AS1,0.0
NHSL1,0.41138852
NHSL2,0.16879226
NICN1,0.050382435
NID1,0.0017310599
NID2,0.001885311
NIF3L1,0.10871937
NIFK,0.28875366
NIFK-AS1,0.11241437
NIM1K,0.03551632
NIN,0.10072149
NINJ1,0.7115057
NINJ2,0.68163586
NINL,0.089693345
NIP7,0.13973148
NIPA1,0.065999545
NIPA2,0.2627765
NIPAL1,0.032035396
NIPAL2,0.09201948
NIPAL3,0.24687868
NIPAL4,0.0
NIPBL,0.5037925
NIPSNAP1,0.1179161
NIPSNAP3A,0.16435845
NIPSNAP3B,0.017336827
NISCH,0.24566911
NIT1,0.14883669
NIT2,0.3262435
NKAIN1,0.0
NKAIN2,0.00113515
NKAIN3,0.0
NKAIN4,0.0027403198
NKAP,0.39998752
NKAPL,0.022235157
NKD1,0.0046030013
NKD2,0.0010304688
NKG7,0.24832812
NKILA,0.012422092
NKIRAS1,0.09761757
NKIRAS2,0.15039338
NKPD1,0.0
NKRF,0.034062095
NKTR,0.7709745
NKX1-2,0.007877154
NKX2-1,1.9622269
NKX2-1-AS1,0.035160318
NKX2-2,0.0
NKX2-3,0.0
NKX2-4,0.0
NKX2-5,0.0
NKX2-8,0.044251326
NKX3-1,0.02707326
NKX3-2,0.0
NKX6-1,0.0
NKX6-2,0.0013768157
NKX6-3,0.0
NLE1,0.039859656
NLGN1,0.00036532126
NLGN2,0.011941686
NLGN3,0.0
NLGN4X,0.0
NLGN4Y,0.012354575
NLGN4Y-AS1,0.0
NLK,0.09880552
NLN,0.041430503
NLRC3,0.01223451
NLRC4,0.0
NLRC5,0.047962844
NLRP1,0.14912754
NLRP11,0.0
NLRP12,0.0008250814
NLRP14,0.0
NLRP2,0.05049996
NLRP2B,0.00036979755
NLRP3,0.004859046
NLRP4,0.0
NLRP5,0.0
NLRP6,0.0
NLRP7,0.0
NLRP8,0.0
NLRP9,0.0
NLRX1,0.064873286
NMB,0.20684324
NMBR,0.0014871852
NMD3,0.16403317
NME1,0.71416193
NME1-NME2,0.0
NME2,0.030747171
NME3,0.80458784
NME4,0.618766
NME5,0.6036462
NME6,0.10745438
NME7,0.3041008
NME8,0.0
NME9,0.079042666
NMI,0.27378395
NMNAT1,0.04021973
NMNAT2,0.011976558
NMNAT3,0.02886822
NMRAL1,0.39454785
NMRK1,0.44683278
NMRK2,0.0
NMS,0.0
NMT1,0.35986063
NMT2,0.05457011
NMU,0.021719405
NMUR1,0.0006888107
NMUR2,0.0
NNAT,0.0036272644
NNMT,1.8657833
NNT,0.19230714
NNT-AS1,0.16367795
NOA1,0.1709744
NOB1,0.234138
NOC2L,0.27156305
NOC3L,0.09951887
NOC4L,0.13652737
NOCT,0.012123988
NOD1,0.093687296
NOD2,0.0054022893
NODAL,0.0
NOG,0.0034807953
NOL10,0.0973718
NOL11,0.13673697
NOL12,0.060228366
NOL3,0.31578338
NOL4,0.0
NOL4L,0.08364705
NOL6,0.066021
NOL7,0.65574634
NOL8,0.13774128
NOL9,0.08463796
NOLC1,0.23917475
NOM1,0.121891856
NOMO1,0.05941032
NOMO2,0.0
NOMO3,0.032007653
NONO,0.7927173
NOP10,1.8336582
NOP14,0.10438004
NOP14-AS1,0.054759298
NOP16,0.21026362
NOP2,0.09261818
NOP56,0.56060493
NOP58,0.39839178
NOP9,0.08687264
NOS1,0.0009995489
NOS1AP,0.036275048
NOS2,0.0010873764
NOS3,0.030268764
NOSIP,0.42597285
NOSTRIN,0.03998963
NOTCH1,0.124168746
NOTCH2,0.18888284
NOTCH2NLA,0.025842039
NOTCH3,0.093883656
NOTCH4,0.027944744
NOTO,0.0
NOTUM,0.033404037
CCN3,0.017999437
NOVA1,0.077778965
LINC02588,0.0
NOVA2,0.0
NOX1,0.0
NOX3,0.0
NOX4,0.0046665
NOX5,0.0044962736
NOXA1,0.07444139
NOXO1,0.09448337
NOXRED1,0.0017742378
NPAP1,0.0
NPAS1,0.019941675
NPAS2,0.0702514
NPAS3,0.010044771
NPAS4,0.0
NPAT,0.095326535
NPB,0.019943792
NPBWR1,0.0
NPC1,0.17539084
NPC1L1,0.0032385949
NPC2,35.42049
NPDC1,0.20888424
NPEPL1,0.1885154
NPEPPS,0.51253796
NPFF,0.0
NPFFR1,0.011056849
NPFFR2,0.00023470599
NPHP1,0.2945261
NPHP3,0.12436534
NPHP3-ACAD11,0.00029541316
NPHP3-AS1,0.0
NPHP4,0.05592559
NPHS1,0.002615252
NPIPA1,0.08311661
NPIPA3,0.0008851526
NPIPA5,0.0033953846
NPIPA7,0.0
NPIPA8,0.0
NPIPB11,0.00024666372
NPIPB15,0.12081283
NPIPB3,0.0
NPIPB4,0.00552855
NPIPB5,0.041657183
NPIPB6,0.002841901
NPIPB7,0.0010512276
NPIPB8,0.0025318405
NPIPB9,0.0
NPL,0.24486631
NPLOC4,0.22305433
NPM1,5.9955206
NPM2,0.04715104
NPM3,0.1592062
NPNT,0.28678966
NPPA,0.0
NPPA-AS1,0.019339554
NPPB,0.0
NPPC,0.03131085
NPR1,0.060364056
NPR2,0.010902701
NPR3,0.01804098
NPRL2,0.16756718
NPRL3,0.19077258
NPSR1,0.0
NPTN,0.43201807
NPTX1,0.007267234
NPTX2,0.013422653
NPTXR,0.008924884
NPW,0.013551408
NPY,0.0
NPY1R,0.008766852
NPY2R,0.00024666372
NPY5R,0.0008190212
NQO1,0.8178853
NQO2,0.2055728
NR0B1,0.0
NR0B2,0.24347909
NR1D1,0.051808503
NR1D2,0.22739209
NR1H2,0.5530372
NR1H3,0.10383717
NR1H4,0.0
NR1I2,0.0010170143
NR1I3,0.0011624295
NR2C1,0.10063984
NR2C2,0.11593536
NR2C2AP,0.102035865
NR2E1,0.0
NR2E3,0.010986008
NR2F1,0.03120103
NR2F1-AS1,0.006200613
NR2F2,0.34630612
NR2F2-AS1,0.032087028
NR2F6,0.44196284
NR3C1,0.5130061
NR3C2,0.110237494
NR4A1,1.9064294
NR4A2,0.6410507
NR4A3,0.14533311
NR5A1,0.0
NR5A2,0.00044404846
NR6A1,0.10396926
NRAP,0.0
NRARP,0.012122733
NRAS,0.19396922
NRAV,0.1800984
NRBF2,0.23739018
NRBP1,0.3062778
NRBP2,0.118924014
NRCAM,0.0024323983
NRDC,0.330629
NRDE2,0.17933473
NREP,0.12601905
NRF1,0.04930689
NRG1,0.03741461
NRG2,0.011407075
NRG3,0.0017163351
NRG4,0.030726407
NRGN,1.7344552
NRIP1,0.17227384
NRIP2,0.0
NRIP3,0.041790094
NRIR,0.0013555585
NRK,0.0022563315
NRL,0.017617706
NRM,0.025729824
NRN1,0.008146352
NRN1L,0.0023561094
NRP1,0.06556839
NRP2,0.45641732
NRROS,0.0017118973
NRSN1,0.0
NRSN2,0.07832822
NRSN2-AS1,0.03521733
NRTN,0.015977202
NRXN1,0.004022326
NRXN2,0.001065685
NRXN3,0.072207645
NSA2,1.052902
NSD1,0.24394955
NSDHL,0.10314776
NSF,0.123253256
NSFL1C,0.42472827
NSG1,0.044836625
NSL1,0.23593965
NSMAF,0.0636643
NSMCE1,0.523967
NSMCE2,0.19615637
NSMCE3,0.1721513
NSMCE4A,0.34352043
NSMF,0.10102771
NSRP1,0.50644803
NSUN2,0.13587362
NSUN3,0.053772464
NSUN4,0.090952784
NSUN5,0.18491474
NSUN6,0.11052459
NSUN7,0.16345917
NT5C,0.5791719
NT5C1A,0.0
NT5C1B,0.0
NT5C2,0.27628064
NT5C3A,0.3617166
NT5C3B,0.23782909
NT5DC1,0.41133076
NT5DC2,0.20704055
NT5DC3,0.047362242
NT5DC4,0.0
NT5E,0.15504214
NT5M,0.005174673
NTAN1,0.10367185
NTF3,0.011979137
NTF4,0.06337301
NTHL1,0.26972076
NTM,0.09367607
NTM-AS1,0.0
NTMT1,0.307445
NTN1,0.06826022
NTN3,0.0
NTN4,0.78420585
NTN5,0.0037303532
NTNG1,0.0
NTNG2,0.0
NTPCR,0.27057248
NTRK1,0.001332816
NTRK2,0.012045186
NTRK3,0.00029541316
NTS,0.24491274
NTSR1,0.0
NTSR2,0.0
NUAK1,0.05030878
NUAK2,0.14430453
NUB1,0.30819482
NUBP1,0.30025318
NUBP2,0.45863184
NUBPL,0.10036781
NUCB1,0.878571
NUCB1-AS1,0.0007565505
NUCB2,1.9424646
NUCKS1,2.3569088
NUDC,1.986753
NUDCD1,0.07942961
NUDCD2,0.5128543
NUDCD3,0.20502609
NUDT1,0.14804347
NUDT10,0.0034964816
NUDT11,0.0038030972
NUDT12,0.119596854
NUDT13,0.016577385
NUDT14,1.1384188
NUDT15,0.14306286
NUDT16,0.3723046
NUDT16L1,0.32013297
NUDT17,0.015930923
NUDT18,0.14482604
NUDT19,0.13911264
NUDT2,0.20838727
NUDT21,0.42207593
NUDT22,0.34703803
NUDT3,0.40640008
NUDT4,0.7721029
NUDT5,0.5957577
NUDT6,0.03467966
NUDT7,0.13296811
NUDT8,0.25632024
NUDT9,0.28061223
NUF2,0.004679414
NUFIP1,0.06817049
NUFIP2,0.55551827
NUGGC,0.0018574905
NUMA1,0.48585314
NUMB,0.40315744
NUMBL,0.08452031
NUP107,0.12518416
NUP133,0.10497907
NUP153,0.17569898
NUP155,0.0708648
NUP160,0.20955335
NUP188,0.09845697
NUP205,0.07002912
NUP210,0.057927
NUP210L,0.0010407555
NUP214,0.123469315
NUP35,0.09791301
NUP37,0.13143596
NUP43,0.052876536
NUP50,0.33205467
NUP50-DT,0.07099892
NUP54,0.16631255
NUP58,0.4683936
NUP62,0.20954886
NUP62CL,0.02659967
NUP85,0.0689071
NUP88,0.09223634
NUP93,0.11253158
NUP98,0.18678765
NUP42,0.11685706
NUPR1,6.1255856
NUPR2,0.12612861
NUS1,0.29693434
NUSAP1,0.04794862
NUTF2,0.450797
NUTM1,0.0
NUTM2A,0.0
NUTM2A-AS1,0.111084476
NUTM2B,0.0
NUTM2B-AS1,0.3463288
NUTM2D,0.0
NUTM2E,0.0
NUTM2F,0.0
NUTM2G,0.0
NVL,0.11629326
NWD1,0.28668582
NWD2,0.0
NXF1,0.43051088
NXF2B,0.004242095
NXF3,0.0
NXF5,0.0
NXN,0.17715615
NXNL1,0.0
NXNL2,0.0016609884
NXPE1,0.0
NXPE2,0.0
NXPE3,0.025001127
NXPE4,0.0
NXPH1,0.0
NXPH2,0.0
NXPH3,0.00024666372
NXPH4,0.009444977
NXT1,0.263983
NXT2,0.13769114
NYAP1,0.00607263
NYAP2,0.015449991
NYNRIN,0.036883738
NYX,0.0
OAF,0.050391357
OARD1,0.50669515
OAS1,0.1972176
OAS2,0.16133498
OAS3,0.1437475
OASL,0.022766791
OAT,0.53752184
OAZ1,9.9840765
OAZ2,0.7785691
OAZ3,0.059609536
STN1,0.32231063
OBP2A,0.0004402469
OBP2B,0.0
OBSCN,0.029051313
OBSL1,0.1719986
OC90,0.0
OCA2,0.012586108
OCEL1,0.41845867
OCIAD1,1.2356895
OCIAD1-AS1,0.0
OCIAD2,1.9408689
OCLM,0.0
OCLN,0.49392465
OCM,0.00075828354
OCM2,0.0
OCRL,0.07736245
OCSTAMP,0.0
ODAM,0.060044404
ODC1,1.007088
ODF1,0.0017138361
ODF2,0.17096071
ODF2-AS1,0.0
ODF2L,1.2698672
ODF3,0.0
ODF3B,2.5227396
ODF3L1,0.0
ODF3L2,0.0
ODF4,0.0
OFCC1,0.0
OFD1,0.5344009
OGDH,0.24505073
OGDHL,0.0
OGFOD1,0.072600216
OGFOD2,0.15712577
OGFOD3,0.38031763
OGFR,0.2530802
OGFR-AS1,0.0024026358
OGFRL1,0.14126872
OGFRP1,0.0
OGG1,0.06401387
OGN,0.0059944955
OGT,0.42773885
OIP5,0.0022017383
OIT3,0.0
OLA1,0.53512853
OLAH,0.0
OLFM1,0.15754047
OLFM2,0.00544664
OLFM3,0.0044962736
OLFM4,0.0
OLFML1,0.0
OLFML2A,0.04866254
OLFML2B,0.004263686
OLFML3,0.02899697
OLIG1,0.003123922
OLIG2,0.0
OLIG3,0.0
OLMALINC,0.046449047
OLR1,0.04380679
OMA1,0.16124785
OMD,0.0
OMG,2.0999002
ONECUT1,0.0
ONECUT2,0.0023474633
ONECUT3,0.0014118647
OOEP,0.009766113
OPA1,0.108656436
OPA1-AS1,0.0
OPA3,0.1977152
OPALIN,0.0
OPCML,0.0016451655
OPHN1,0.06790273
OPLAH,0.039160572
OPN1LW,0.0
OPN1MW,0.0
OPN1MW3,0.0
OPN1SW,0.00045499613
OPN3,0.059329346
OPN4,0.0
OPN5,0.0
OPRD1,0.0010701303
OPRK1,0.0
OPRL1,0.0016605235
OPRM1,0.0
OPTC,0.0
OPTN,0.35613543
OR10AD1,0.0
OR10G2,0.0
OR10G3,0.0
OR10H1,0.0
OR10H2,0.0
OR10P1,0.0
OR10V1,0.0
OR11H1,0.0
OR13A1,0.0
OR13C5,0.0
OR13G1,0.0
OR14I1,0.0
OR1D5,0.0
OR1J1,0.0
OR1J4,0.0
OR1N2,0.0
OR1Q1,0.0
OR2A1-AS1,0.0552405
OR2A7,0.0
OR2AE1,0.0
OR2AK2,0.0
OR2AT4,0.0
OR2B11,0.0
OR2B6,0.0016387919
OR2C1,0.0
OR2C3,0.0
OR2D3,0.0
OR2K2,0.0
OR2L13,0.0
OR2L2,0.0
OR2L8,0.0
OR2T10,0.0
OR2T8,0.0
OR2V1,0.0
OR2W3,0.0
OR3A3,0.0
OR4A47,0.0
OR4B1,0.0
OR4C6,0.0
OR4D10,0.0
OR4F21,0.0
OR4F3,0.0
OR4K17,0.0
OR4M1,0.0
OR4N2,0.0
OR51B2,0.0
OR51B4,0.0
OR51B5,0.0
OR51B6,0.0
OR51E1,0.0024570636
OR51E2,0.0
OR51I1,0.0038874785
OR52H1,0.0
OR52I1,0.0
OR52K1,0.0
OR52K2,0.0
OR52N2,0.0
OR52N4,0.0
OR52N5,0.0
OR56A3,0.0
OR56A5,0.0
OR56B1,0.0
OR5A1,0.0
OR5AN1,0.0
OR5AU1,0.0
OR5B12,0.0
OR5B21,0.0
OR5M11,0.0
OR5P2,0.0
OR5P3,0.0036528348
OR6C70,0.0
OR6C76,0.0
OR6K2,0.0
OR6K3,0.0
OR7A5,0.0
OR7C1,0.0
OR7D2,0.0
OR7E24,0.0
OR8A1,0.0
OR8B12,0.0
OR8B3,0.0
OR8D2,0.0
OR8G1,0.0
OR8G5,0.0
OR8S1,0.0011915884
OR9A2,0.0
OR9Q1,0.0
ORAI1,0.23737495
ORAI2,0.22018382
ORAI3,0.16194803
LTO1,0.06539739
ORC1,0.008373173
ORC2,0.08998656
ORC3,0.106760606
ORC4,0.246069
ORC5,0.045112822
ORC6,0.022510111
ORM1,0.22730248
ORM2,0.17911561
ORMDL1,0.5710576
ORMDL2,0.8069775
ORMDL3,0.34627315
OS9,0.7166315
OSBP,0.18654762
OSBP2,0.009069619
OSBPL10,0.09769462
OSBPL10-AS1,0.01108512
OSBPL11,0.09184971
OSBPL1A,0.16890036
OSBPL2,0.19318374
OSBPL3,0.1459219
OSBPL5,0.038117643
OSBPL6,0.24589922
OSBPL7,0.054549396
OSBPL8,0.2846399
OSBPL9,0.39746878
OSCAR,0.012594317
OSCP1,0.53723407
OSER1,0.30215582
OSER1-DT,0.04664689
OSGEP,0.22106303
OSGEPL1,0.026224993
OSGEPL1-AS1,0.0028606902
OSGIN1,0.052434627
OSGIN2,0.13912745
OSM,0.009198816
OSMR,0.3766772
OSMR-AS1,0.029016761
OSR1,0.014798432
OSR2,0.01588193
OST4,4.8785567
OSTC,1.1894122
OSTF1,0.3730329
OSTM1,0.1259092
OSTM1-AS1,0.0
OSTN,0.0
